tconst,title,year,revenue,spotify_album_id,spotify_album_name,spotify_album_year,match_score,album_popularity,avg_track_popularity,sum_track_popularity,n_tracks,album_length_ms,album_length_min,album_artists
tt1130884,Shutter Island,2010,294800000.0,2I0wGJYHfI70MEvivAEEYm,Shutter Island [Music From The Motion Picture],2010,150.0,0,0.0,0,19,7010620,116.84366666666666,"{'Nam June Paik', 'Max Richter', 'Kay Starr', 'John Adams', 'Ingram Marshall', 'Boris Berman', 'Brian Eno', 'UC Berkeley Chamber Chorus', 'Johnnie Ray', 'Lonnie Johnson', 'Dinah Washington / Max Richter', 'Vienna Radio Symphony Orchestra; Peter Rundel, conductor', 'Wiener Philharmoniker, conducted by Claudio Abbado', 'Orchestra of St. Lukes, conducted by John Adams', 'Philipp Vandre', 'Krzysztof Penderecki', 'Torleif Thedeen & Entcho Radoukanov', 'The New Professionals Orchestra, conducted by Rebecca Miller', 'Pražák Quartet'}"
tt0993846,The Wolf of Wall Street,2013,392000000.0,7JBLWG747XPJhxuatryC6r,The Wolf Of Wall Street (Music From The Motion Picture),2013,120.02325581395348,27,11.0625,177,16,3366182,56.103033333333336,"{'Bo Diddley', 'Jimmy Castor', 'Eartha Kitt', 'Romeo Void', 'Elmore James', 'Malcolm McLaren', 'Sharon Jones & The Dap-Kings', ""Howlin' Wolf"", 'Allen Toussaint', 'Ahmad Jamal', '7Horse', 'Joe Cuba Sextet', 'The Lemonheads', 'Cannonball Adderley', 'Billy Joel'}"
tt2395427,Avengers: Age of Ultron,2015,1405403694.0,0xJzVmrwTmCvzaXWzE7jbP,Avengers: Age of Ultron (Original Motion Picture Soundtrack),2015,127.0,39,19.689655172413797,571,29,4662897,77.71495,"{'Brian Tyler', 'Danny Elfman'}"
tt3498820,Captain America: Civil War,2016,1155046416.0,1RjfqRZ2wDniTD5ahkbOgo,Captain America: Civil War (Original Motion Picture Soundtrack),2016,127.0,37,21.61904761904762,454,21,4154686,69.24476666666666,{'Henry Jackman'}
tt1345836,The Dark Knight Rises,2012,1081041287.0,55vwcYaWuzfVjbZKt7nW1D,The Dark Knight Rises (Original Motion Picture Soundtrack) [Deluxe Edition],2012,127.0,54,38.77777777777778,698,18,4129243,68.82071666666667,{'Hans Zimmer'}
tt1825683,Black Panther,2018,1349926083.0,7KDslrXaOYS28ferZi5UVK,Black Panther (Original Score),2018,127.0,44,27.892857142857142,781,28,5719185,95.31975,{'Ludwig Göransson'}
tt1211837,Doctor Strange,2016,676343174.0,6wLxqu3cGnJoJZyiA3Pe10,Doctor Strange (Original Motion Picture Soundtrack),2016,127.0,34,20.105263157894736,382,19,3987099,66.45165,{'Michael Giacchino'}
tt1392190,Mad Max: Fury Road,2015,378858340.0,4J5DHt8wmA8oq1OB2q8EML,Mad Max: Fury Road (Original Motion Picture Soundtrack) [Deluxe Version],2015,127.0,39,24.653846153846157,641,26,7514000,125.23333333333333,{'Junkie XL'}
tt0112697,Clueless,1995,56631572.0,3OrviLrUARxsTuGdWdQTMh,Clueless/Original Motion Picture Soundtrack,1995,150.0,3,1.0666666666666669,16,15,3092197,51.53661666666667,"{'Radiohead', 'Smoking Popes', 'Jill Sobule', 'Counting Crows', 'The Muffs', 'Beastie Boys', 'The Mighty Mighty Bosstones', 'World Party', 'Velocity Girl', 'Supergrass', 'The Lightning Seeds', 'Coolio', 'Luscious Jackson', 'Cracker'}"
tt1392170,The Hunger Games,2012,694394724.0,1SN3sh5aMID3ga1R6avmNN,A Tribute to the Artists of the Hunger Games Soundtrack,2012,112.71428571428572,39,22.142857142857142,310,14,1704598,28.409966666666666,{'The Hit Crew'}
tt2250912,Spider-Man: Homecoming,2017,880166924.0,3Aao9FYpxQXuNrAPjJnud1,Spider-Man: Homecoming (Original Motion Picture Soundtrack),2017,127.0,42,21.818181818181817,480,22,4000249,66.67081666666667,{'Michael Giacchino'}
tt0295297,Harry Potter and the Chamber of Secrets,2002,876688482.0,5nzzU118YRlXdhjRMb3fq0,Harry Potter and The Chamber of Secrets/ Original Motion Picture Soundtrack,2002,108.8181818181818,52,40.8,816,20,4217474,70.29123333333334,{'John Williams'}
tt3896198,Guardians of the Galaxy Vol. 2,2017,863756051.0,7zlX0VjDNoIXhZA1IzVN96,Guardians of the Galaxy Vol. 2 (Original Score),2017,127.0,35,20.210526315789476,384,19,2623887,43.73145,{'Tyler Bates'}
tt0167261,The Lord of the Rings: The Two Towers,2002,926287400.0,1zIoYLpYOq8d4HFzHJ7vc8,The Lord of the Rings: The Two Towers (Original Motion Picture Soundtrack),2002,127.0,58,44.2,884,20,4643129,77.38548333333334,"{'Howard Shore', 'Emilíana Torrini'}"
tt0304141,Harry Potter and the Prisoner of Azkaban,2004,789804554.0,7DDls7RWrCLvZgTVCJgfcq,Harry Potter and the Prisoner of Azkaban / Original Motion Picture Soundtrack,2004,127.0,55,41.71428571428572,876,21,4116325,68.60541666666667,{'John Williams'}
tt0372784,Batman Begins,2005,374218673.0,5djDvf7OozECsKzEB04uYg,Batman Begins (Original Motion Picture Soundtrack),2005,127.0,50,41.083333333333336,493,12,3630755,60.51258333333333,{'James Newton Howard'}
tt3501632,Thor: Ragnarok,2017,855301806.0,4gecrZPdDxMlVxBtpobpxr,Thor: Ragnarok (Original Motion Picture Soundtrack),2017,127.0,38,21.869565217391305,503,23,4382393,73.03988333333334,{'Mark Mothersbaugh'}
tt2096673,Inside Out,2015,857611174.0,1sNK9vLvzIo626GznCEsBN,Inside Out (Original Motion Picture Soundtrack),2015,127.0,53,30.791666666666668,739,24,3592406,59.87343333333333,{'Michael Giacchino'}
tt5606664,Doctor Sleep,2019,72381712.0,3Zshre8q752vVEY3mhLXwo,Stephen King's Doctor Sleep (Original Motion Picture Soundtrack),2019,150.0,21,6.944444444444445,250,36,5283818,88.06363333333333,{'The Newton Brothers'}
tt0330373,Harry Potter and the Goblet of Fire,2005,895921036.0,64gUb1lgmNhAK0IPfVsR6K,Harry Potter And The Goblet Of Fire (Original Motion Picture Soundtrack),2005,108.35593220338984,55,41.5,996,24,4513591,75.22651666666667,"{'Patrick Doyle', 'Jason Buckle'}"
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,655011224.0,4Qe057XqKloVNhnPohj6Yo,Pirates of the Caribbean: The Curse of the Black Pearl (Original Motion Picture Soundtrack),2003,127.0,60,47.53333333333333,713,15,2617114,43.618566666666666,{'Klaus Badelt'}
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,1341511219.0,1tkE7mAFHRLwrySs5mQzeN,"Harry Potter and the Deathly Hallows, Pt. 2 (Original Motion Picture Soundtrack)",2011,108.08108108108108,57,40.48,1012,25,4102231,68.37051666666666,{'Alexandre Desplat'}
tt0451279,Wonder Woman,2017,822854286.0,0KAhv0UFmkjf2MpTFh0KNd,Wonder Woman (Original Motion Picture Soundtrack),2017,127.0,44,31.133333333333333,467,15,4727384,78.78973333333333,"{'Sia', 'Rupert Gregson-Williams'}"
tt1049413,Up,2009,735099082.0,5yN2LiMaA7nEXT35GW4hNu,Up (Original Motion Picture Soundtrack),2009,127.0,58,32.26923076923077,839,26,3201991,53.36651666666667,"{'Michael Giacchino', 'Skywalker Sound'}"
tt0478970,Ant-Man,2015,519311965.0,72mY2C05rfAbkHOax2gJYf,Ant-Man (Original Motion Picture Soundtrack),2015,127.0,31,9.387096774193548,291,31,3934762,65.57936666666667,"{'Commodores', 'HLM', 'Christophe Beck', 'Roy Ayers', 'Camilo Azuquita'}"
tt3659388,The Martian,2015,630600000.0,1wdC2h1q8n6e3UtsNMIuNA,The Martian: Original Motion Picture Score,2015,150.0,43,31.41176470588235,534,17,4204010,70.06683333333334,{'Ray Bradbury'}
tt2488496,Star Wars: The Force Awakens,2015,2068223624.0,3fUKGTsiYL1kSroBWBLmmR,Star Wars: The Force Awakens (Original Motion Picture Soundtrack),2015,127.0,49,31.956521739130437,735,23,4645151,77.41918333333334,{'John Williams'}
tt10872600,Spider-Man: No Way Home,2021,1921847111.0,1vfxAPvnlWNr5lY9WojHQL,Spider-Man: No Way Home (Original Motion Picture Soundtrack),2021,127.0,41,26.0,598,23,4444725,74.07875,{'Michael Giacchino'}
tt0373889,Harry Potter and the Order of the Phoenix,2007,938212738.0,5TEFNL3l7ELSJCq8tq4PNy,Harry Potter And The Order Of The Phoenix (Original Motion Picture Soundtrack),2007,109.53968253968254,55,43.0,774,18,3116007,51.93345,{'Nicholas Hooper'}
tt0417741,Harry Potter and the Half-Blood Prince,2009,933959197.0,2xXblCIb5G6ji70efT7THx,Harry Potter and the Half-Blood Prince (Original Motion Picture Soundtrack),2009,127.0,59,42.32142857142857,1185,28,3771924,62.8654,{'Nicholas Hooper'}
tt3315342,Logan,2017,619021436.0,3eTSPhImu0AaJvAurbcISy,Logan (Original Motion Picture Soundtrack),2017,127.0,30,14.68,367,25,3463993,57.733216666666664,{'Marco Beltrami'}
tt0266543,Finding Nemo,2003,940335536.0,2kJpuz9FOqX5riMjGwihhY,Finding Nemo (Original Motion Picture Soundtrack),2003,127.0,54,28.925,1157,40,3599483,59.99138333333333,"{'Thomas Newman', 'Robbie Williams'}"
tt1396484,It,2017,701800000.0,5tVCAKqFXuBvDMO5Jh3dZF,IT (Original Motion Picture Soundtrack),2017,150.0,37,17.92105263157895,681,38,5240345,87.33908333333333,{'Benjamin Wallfisch'}
tt2911666,John Wick,2014,88761661.0,4p3vsVeyQh9bCHmAccRDL0,John Wick (Original Motion Picture Soundtrack),2014,127.0,52,32.666666666666664,882,27,4031195,67.18658333333333,"{'M86', 'Le Castle Vania', 'Nostalghia', 'Tyler Bates', 'The Candy Shop Boys', 'Kaleida'}"
tt3183660,Fantastic Beasts and Where to Find Them,2016,809342332.0,0eEZX45VOaWms7TTjVn7dQ,Fantastic Beasts and Where to Find Them (Original Motion Picture Soundtrack),2016,127.0,50,32.47058823529412,552,17,4370764,72.84606666666667,{'James Newton Howard'}
tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,954305868.0,6s9twOs9wMKOEluU5dkBE0,"Harry Potter and the Deathly Hallows, Pt. 1 (Original Motion Picture Soundtrack)",2010,108.08108108108108,51,36.241379310344826,1051,29,4956244,82.60406666666667,{'Alexandre Desplat'}
tt2380307,Coco,2017,800526015.0,7nMexBA71PdwPnfqS5Yji5,Coco (Original Motion Picture Soundtrack),2017,127.0,65,36.0377358490566,1910,53,6210684,103.5114,"{'Alanna Ubach', 'Miguel', 'Anthony Gonzalez', 'Michael Giacchino', 'Jorge Blanco', 'Benjamin Bratt', 'Angelica Vale', 'Natalia Lafourcade', 'Karol Sevilla', 'Gael Garcia Bernal', 'Luis Ángel Gómez Jaramillo', 'Bronco', 'La Santa Cecilia', 'Marco Antonio Solís', 'Carlos Rivera', 'Mexican Institute Of Sound'}"
